c,#,Game,Release date,Price,Score rank(Userscore / Metascore),Price X Owners,Owners,plus minus,Players,plus minus,Avg Playtime,Median Playtime
,,,,,,,,,,,,
,,,,,,,,,,,,
1,921,The Political Machine 2016,2/4/2016,$4.99,41% (76%),"$190,767.70","38,230","±5,587","35,026","±5,347",5:52:00,2:34:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1197,The Last Leviathan,6/22/2016,$9.99,67% (87%),"$364,844.79","36,521","±5,460","34,172","±5,282",6:24:00,1:39:00
,,,,,,,,,,,,
1,1037,Sparkle ZERO,3/14/2016,$4.99,12% (54%),"$177,978.33","35,667","±5,396","21,571","±4,196",3:11:00,3:12:00
1,1243,8-Bit Hordes,8/12/2016,$14.99,59% (84%),"$531,440.47","35,453","±5,380","27,765","±4,761",4:09:00,2:14:00
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1209,Lightsaber VR,5/31/2016,$3.99,61% (85%),"$140,607.60","35,240","±5,364","33,104","±5,199",1:10:00,0:38:00
,,,,,,,,,,,,
1,564,RPG Tycoon,2/12/2016,$9.99,23% (65%),"$349,909.74","35,026","±5,347","30,541","±4,993",2:46:00,1:43:00
1,954,Happy Room,12/19/2016,$4.99,61% (85%),"$174,779.74","35,026","±5,347","33,531","±5,232",3:05:00,2:45:00
1,973,Block'hood,3/9/2016,$9.99,52% (81%),"$349,909.74","35,026","±5,347","31,823","±5,097",2:17:00,1:11:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,53,House of the Dying Sun,11/1/2016,$19.99,73% (89%/76%),"$687,376.14","34,386","±5,298","27,338","±4,724",1:46:00,1:03:00
,,,,,,,,,,,,
1,306,Modbox,4/5/2016,$19.99,83% (92%),"$674,562.55","33,745","±5,249","11,533","±3,068",2:24:00,0:36:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,183,Feed and Grow: Fish,1/8/2016,$14.99,39% (75%),"$480,219.64","32,036","±5,114","30,541","±4,993",11:06:00,3:46:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1135,Niche - a genetics survival game,9/15/2016,$18.99,87% (93%),"$592,146.18","31,182","±5,045","29,046","±4,870",11:18:00,6:39:00
1,280,Pro Gamer Manager,4/28/2016,$12.99,13% (55%),"$402,274.32","30,968","±5,028","27,978","±4,779",8:47:00,4:53:00
,,,,,,,,,,,,
1,840,Ultimate General: Civil War,11/16/2016,$29.99,87% (93%),"$922,342.45","30,755","±5,011","28,619","±4,834",24:04:00,12:12:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,791,City Car Driving,11/3/2016,$24.99,35% (73%),"$752,548.86","30,114","±4,958","29,046","±4,870",8:06:00,3:22:00
